REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2019/02/02 18:00:00,8918.33,88.45,TRADE
NSW1,2019/02/02 18:30:00,8864.12,87.15,TRADE
NSW1,2019/02/02 19:00:00,8806.67,87.66,TRADE
NSW1,2019/02/02 19:30:00,8794.03,87.10,TRADE
NSW1,2019/02/02 20:00:00,8820.37,90.27,TRADE
NSW1,2019/02/02 20:30:00,8646.63,81.68,TRADE
NSW1,2019/02/02 21:00:00,8554.05,76.65,TRADE
NSW1,2019/02/02 21:30:00,8380.12,86.97,TRADE
NSW1,2019/02/02 22:00:00,8197.63,63.07,TRADE
NSW1,2019/02/02 22:30:00,8078.59,77.47,TRADE
NSW1,2019/02/02 23:00:00,7805.2,61.17,TRADE
NSW1,2019/02/02 23:30:00,7578.8,51.75,TRADE
NSW1,2019/02/03 00:00:00,7375.78,52.52,TRADE
NSW1,2019/02/03 00:30:00,7260.16,75.60,TRADE
NSW1,2019/02/03 01:00:00,7076.04,73.21,TRADE
NSW1,2019/02/03 01:30:00,6808.71,63.65,TRADE
NSW1,2019/02/03 02:00:00,6618.4,71.13,TRADE
NSW1,2019/02/03 02:30:00,6542.64,75.63,TRADE
NSW1,2019/02/03 03:00:00,6492.94,77.98,TRADE
NSW1,2019/02/03 03:30:00,6448.78,75.48,TRADE
NSW1,2019/02/03 04:00:00,6498.24,78.84,TRADE
NSW1,2019/02/03 04:30:00,6503.73,76.05,TRADE
NSW1,2019/02/03 05:00:00,6512.39,56.64,TRADE
NSW1,2019/02/03 05:30:00,6612.6,53.75,TRADE
NSW1,2019/02/03 06:00:00,6699.37,61.15,TRADE
NSW1,2019/02/03 06:30:00,6883.94,55.67,TRADE
NSW1,2019/02/03 07:00:00,7086.56,55.67,TRADE
NSW1,2019/02/03 07:30:00,7365.43,65.63,TRADE
NSW1,2019/02/03 08:00:00,7555.01,56.15,TRADE
NSW1,2019/02/03 08:30:00,7735.23,77.63,TRADE
NSW1,2019/02/03 09:00:00,7893.09,81.97,TRADE
NSW1,2019/02/03 09:30:00,8073.39,85.92,TRADE
NSW1,2019/02/03 10:00:00,8172.52,77.63,TRADE
NSW1,2019/02/03 10:30:00,8231.19,75.69,TRADE
NSW1,2019/02/03 11:00:00,8459.56,78.39,TRADE
NSW1,2019/02/03 11:30:00,8634.29,84.36,TRADE
NSW1,2019/02/03 12:00:00,8800.69,87.94,TRADE
NSW1,2019/02/03 12:30:00,8981.41,88.28,TRADE
NSW1,2019/02/03 13:00:00,9204.67,94.23,TRADE
NSW1,2019/02/03 13:30:00,9377.69,91.36,TRADE
NSW1,2019/02/03 14:00:00,9550.1,107.95,TRADE
NSW1,2019/02/03 14:30:00,9789.22,181.56,TRADE
NSW1,2019/02/03 15:00:00,10008.05,99.11,TRADE
NSW1,2019/02/03 15:30:00,10220.24,123.25,TRADE
NSW1,2019/02/03 16:00:00,10419.85,186.24,TRADE
NSW1,2019/02/03 16:30:00,10584.3,256.75,TRADE
NSW1,2019/02/03 17:00:00,10771.32,275.35,TRADE
NSW1,2019/02/03 17:30:00,10840.48,263.45,TRADE
NSW1,2019/02/03 18:00:00,10688.95,127.24,TRADE
NSW1,2019/02/03 18:30:00,10399.44,119.97,TRADE
NSW1,2019/02/03 19:00:00,10050.42,167.33,TRADE
NSW1,2019/02/03 19:30:00,9944.52,205.79,TRADE
NSW1,2019/02/03 20:00:00,9777.18,259.47,TRADE
NSW1,2019/02/03 20:30:00,9517.39,212.45,TRADE
NSW1,2019/02/03 21:00:00,9167.58,134.62,TRADE
NSW1,2019/02/03 21:30:00,8859.22,157.40,TRADE
NSW1,2019/02/03 22:00:00,8541.64,146.25,TRADE
NSW1,2019/02/03 22:30:00,8326.2,116.62,TRADE
NSW1,2019/02/03 23:00:00,8005.03,94.45,TRADE
NSW1,2019/02/03 23:30:00,7697.84,76.71,TRADE
NSW1,2019/02/04 00:00:00,7521.28,83.11,TRADE
NSW1,2019/02/04 00:30:00,7368.77,84.86,TRADE
NSW1,2019/02/04 01:00:00,7144.34,74.80,TRADE
NSW1,2019/02/04 01:30:00,6881.18,79.75,TRADE
NSW1,2019/02/04 02:00:00,6695.11,85.25,TRADE
NSW1,2019/02/04 02:30:00,6670.31,80.30,TRADE
NSW1,2019/02/04 03:00:00,6622.75,79.94,TRADE
NSW1,2019/02/04 03:30:00,6661.79,81.58,TRADE
NSW1,2019/02/04 04:00:00,6724.73,80.12,TRADE
NSW1,2019/02/04 04:30:00,6958.25,78.68,TRADE
NSW1,2019/02/04 05:00:00,7227.7,95.11,TRADE
NSW1,2019/02/04 05:30:00,7763.92,100.30,TRADE
NSW1,2019/02/04 06:00:00,8216.45,90.10,TRADE
NSW1,2019/02/04 06:30:00,8607.54,105.10,TRADE
NSW1,2019/02/04 07:00:00,8917.51,151.51,TRADE
NSW1,2019/02/04 07:30:00,9150.31,113.89,TRADE
NSW1,2019/02/04 08:00:00,9283.49,113.54,TRADE
NSW1,2019/02/04 08:30:00,9488.01,120.06,TRADE
NSW1,2019/02/04 09:00:00,9641.92,120.47,TRADE
NSW1,2019/02/04 09:30:00,9737.32,111.49,TRADE
NSW1,2019/02/04 10:00:00,9919.89,117.34,TRADE
NSW1,2019/02/04 10:30:00,10041.99,121.71,TRADE
NSW1,2019/02/04 11:00:00,10181.96,107.05,TRADE
NSW1,2019/02/04 11:30:00,10260.5,113.98,TRADE
NSW1,2019/02/04 12:00:00,10529.92,129.13,TRADE
NSW1,2019/02/04 12:30:00,10832.14,148.47,TRADE
NSW1,2019/02/04 13:00:00,11035.19,155.81,TRADE
NSW1,2019/02/04 13:30:00,11220.72,142.81,TRADE
NSW1,2019/02/04 14:00:00,11366.72,152.76,TRADE
NSW1,2019/02/04 14:30:00,11453.06,234.64,TRADE
NSW1,2019/02/04 15:00:00,11815.99,292.45,TRADE
NSW1,2019/02/04 15:30:00,12031.53,293.61,TRADE
NSW1,2019/02/04 16:00:00,12226.27,293.84,TRADE
NSW1,2019/02/04 16:30:00,12208.69,300.48,TRADE
NSW1,2019/02/04 17:00:00,12194.47,299.27,TRADE
NSW1,2019/02/04 17:30:00,11970.61,303.96,TRADE
NSW1,2019/02/04 18:00:00,11838.53,294.04,TRADE
NSW1,2019/02/04 18:30:00,11482.01,189.66,TRADE
NSW1,2019/02/04 19:00:00,11212.06,137.30,TRADE
NSW1,2019/02/04 19:30:00,10977.26,116.26,TRADE
NSW1,2019/02/04 20:00:00,10718.9,117.49,TRADE
NSW1,2019/02/04 20:30:00,10291.77,116.55,TRADE
NSW1,2019/02/04 21:00:00,9982.65,101.37,TRADE
NSW1,2019/02/04 21:30:00,9717.14,93.68,TRADE
NSW1,2019/02/04 22:00:00,9292.71,89.54,TRADE
NSW1,2019/02/04 22:30:00,9026.96,88.45,TRADE
NSW1,2019/02/04 23:00:00,8619.02,91.76,TRADE
NSW1,2019/02/04 23:30:00,8331.52,83.02,TRADE
NSW1,2019/02/05 00:00:00,8161.55,77.24,TRADE
NSW1,2019/02/05 00:30:00,7859.04,59.79,TRADE
NSW1,2019/02/05 01:00:00,7624.02,50.02,TRADE
NSW1,2019/02/05 01:30:00,7386.03,50.46,TRADE
NSW1,2019/02/05 02:00:00,7066.05,49.64,TRADE
NSW1,2019/02/05 02:30:00,6995.29,62.77,TRADE
NSW1,2019/02/05 03:00:00,6882.17,49.73,TRADE
NSW1,2019/02/05 03:30:00,6880.01,50.09,TRADE
NSW1,2019/02/05 04:00:00,6984.54,56.56,TRADE
NSW1,2019/02/05 04:30:00,7213.89,49.43,TRADE
NSW1,2019/02/05 05:00:00,7467.17,60.76,TRADE
NSW1,2019/02/05 05:30:00,7946.22,83.46,TRADE
NSW1,2019/02/05 06:00:00,8336.47,89.19,TRADE
NSW1,2019/02/05 06:30:00,8801.58,104.81,TRADE
NSW1,2019/02/05 07:00:00,9181.92,115.20,TRADE
NSW1,2019/02/05 07:30:00,9342.95,92.80,TRADE
NSW1,2019/02/05 08:00:00,9407.39,92.20,TRADE
NSW1,2019/02/05 08:30:00,9548.16,94.75,TRADE
NSW1,2019/02/05 09:00:00,9579.69,97.03,TRADE
NSW1,2019/02/05 09:30:00,9648.96,95.43,TRADE
NSW1,2019/02/05 10:00:00,9713.24,107.83,TRADE
NSW1,2019/02/05 10:30:00,9779.1,93.22,TRADE
NSW1,2019/02/05 11:00:00,9822.11,84.40,TRADE
NSW1,2019/02/05 11:30:00,9873.55,82.71,TRADE
NSW1,2019/02/05 12:00:00,9874.71,79.73,TRADE
NSW1,2019/02/05 12:30:00,9914.6,87.77,TRADE
NSW1,2019/02/05 13:00:00,10053.34,95.18,TRADE
NSW1,2019/02/05 13:30:00,10123.92,105.48,TRADE
NSW1,2019/02/05 14:00:00,10169.79,103.14,TRADE
NSW1,2019/02/05 14:30:00,10352.65,112.31,TRADE
NSW1,2019/02/05 15:00:00,10445.73,101.30,TRADE
NSW1,2019/02/05 15:30:00,10540.36,101.69,TRADE
NSW1,2019/02/05 16:00:00,10615.07,111.61,TRADE
NSW1,2019/02/05 16:30:00,10534.25,115.01,TRADE
NSW1,2019/02/05 17:00:00,10548.47,113.08,TRADE
NSW1,2019/02/05 17:30:00,10352.38,107.72,TRADE
NSW1,2019/02/05 18:00:00,10231.1,109.02,TRADE
NSW1,2019/02/05 18:30:00,10033.85,103.81,TRADE
NSW1,2019/02/05 19:00:00,9976.96,110.57,TRADE
NSW1,2019/02/05 19:30:00,9929.28,113.31,TRADE
NSW1,2019/02/05 20:00:00,9710.98,106.78,TRADE
NSW1,2019/02/05 20:30:00,9429.14,99.49,TRADE
NSW1,2019/02/05 21:00:00,9165.56,96.62,TRADE
NSW1,2019/02/05 21:30:00,9000,95.72,TRADE
NSW1,2019/02/05 22:00:00,8706.61,91.87,TRADE
NSW1,2019/02/05 22:30:00,8504.28,94.97,TRADE
NSW1,2019/02/05 23:00:00,8237.34,95.16,TRADE
NSW1,2019/02/05 23:30:00,8026.85,109.58,TRADE
NSW1,2019/02/06 00:00:00,7857.98,89.29,TRADE
NSW1,2019/02/06 00:30:00,7648.75,91.29,TRADE
NSW1,2019/02/06 01:00:00,7383.44,73.50,TRADE
NSW1,2019/02/06 01:30:00,7132.55,68.87,TRADE
NSW1,2019/02/06 02:00:00,6957.64,68.05,TRADE
NSW1,2019/02/06 02:30:00,6777.37,68.42,TRADE
NSW1,2019/02/06 03:00:00,6733.26,66.01,TRADE
NSW1,2019/02/06 03:30:00,6735.42,65.48,TRADE
NSW1,2019/02/06 04:00:00,6770.89,65.40,TRADE
NSW1,2019/02/06 04:30:00,7000.28,69.51,TRADE
NSW1,2019/02/06 05:00:00,7250.99,74.11,TRADE
NSW1,2019/02/06 05:30:00,7679.34,88.19,TRADE
NSW1,2019/02/06 06:00:00,8080.78,90.08,TRADE
NSW1,2019/02/06 06:30:00,8523.99,106.15,TRADE
NSW1,2019/02/06 07:00:00,8829.29,120.64,TRADE
NSW1,2019/02/06 07:30:00,9047.28,105.64,TRADE
NSW1,2019/02/06 08:00:00,9156.27,109,TRADE
NSW1,2019/02/06 08:30:00,9346.07,110,TRADE
NSW1,2019/02/06 09:00:00,9428.23,116.51,TRADE
NSW1,2019/02/06 09:30:00,9486.15,111.45,TRADE
NSW1,2019/02/06 10:00:00,9600.59,114.43,TRADE
NSW1,2019/02/06 10:30:00,9645.42,115.47,TRADE
NSW1,2019/02/06 11:00:00,9692.02,118.27,TRADE
NSW1,2019/02/06 11:30:00,9773.3,130.77,TRADE
NSW1,2019/02/06 12:00:00,9818.27,127.27,TRADE
NSW1,2019/02/06 12:30:00,9930.29,128.69,TRADE
NSW1,2019/02/06 13:00:00,10014.13,156.85,TRADE
NSW1,2019/02/06 13:30:00,10109.09,165.16,TRADE
NSW1,2019/02/06 14:00:00,10224.11,139.67,TRADE
NSW1,2019/02/06 14:30:00,10375.37,129.19,TRADE
NSW1,2019/02/06 15:00:00,10688.94,265.37,TRADE
NSW1,2019/02/06 15:30:00,10936.82,262.73,TRADE
NSW1,2019/02/06 16:00:00,11048.89,257.19,TRADE
NSW1,2019/02/06 16:30:00,11057.13,164.39,TRADE
NSW1,2019/02/06 17:00:00,11093.75,129.90,TRADE
NSW1,2019/02/06 17:30:00,10891.66,106.81,TRADE
NSW1,2019/02/06 18:00:00,10799.36,112.66,TRADE
NSW1,2019/02/06 18:30:00,10627.59,103.34,TRADE
NSW1,2019/02/06 19:00:00,10369.5,110.64,TRADE
NSW1,2019/02/06 19:30:00,10233.21,115.63,TRADE
NSW1,2019/02/06 20:00:00,10143.19,109.97,TRADE
NSW1,2019/02/06 20:30:00,9858.22,108.33,TRADE
NSW1,2019/02/06 21:00:00,9546.02,92.86,TRADE
NSW1,2019/02/06 21:30:00,9257.89,88.37,TRADE
NSW1,2019/02/06 22:00:00,8878.33,82.93,TRADE
NSW1,2019/02/06 22:30:00,8695.91,90.36,TRADE
NSW1,2019/02/06 23:00:00,8389.41,77.94,TRADE
NSW1,2019/02/06 23:30:00,8123.27,83.39,TRADE
NSW1,2019/02/07 00:00:00,7939.62,82.67,TRADE
NSW1,2019/02/07 00:30:00,7709.73,70.14,TRADE
NSW1,2019/02/07 01:00:00,7545.45,80.77,TRADE
NSW1,2019/02/07 01:30:00,7136.04,69.60,TRADE
NSW1,2019/02/07 02:00:00,6950.4,61.18,TRADE
NSW1,2019/02/07 02:30:00,6852.95,66.57,TRADE
NSW1,2019/02/07 03:00:00,6808.61,60.07,TRADE
NSW1,2019/02/07 03:30:00,6811.17,57.25,TRADE
NSW1,2019/02/07 04:00:00,6883.81,66.94,TRADE
NSW1,2019/02/07 04:30:00,7172.02,76.88,TRADE
NSW1,2019/02/07 05:00:00,7354.76,67,TRADE
NSW1,2019/02/07 05:30:00,7838.35,79.37,TRADE
NSW1,2019/02/07 06:00:00,8274.87,81.09,TRADE
NSW1,2019/02/07 06:30:00,8708.93,122.04,TRADE
NSW1,2019/02/07 07:00:00,9039.12,131.96,TRADE
NSW1,2019/02/07 07:30:00,9241.32,117.56,TRADE
NSW1,2019/02/07 08:00:00,9412.77,100.97,TRADE
NSW1,2019/02/07 08:30:00,9482.96,92.82,TRADE
NSW1,2019/02/07 09:00:00,9576.48,130.72,TRADE
NSW1,2019/02/07 09:30:00,9654.28,115.58,TRADE
NSW1,2019/02/07 10:00:00,9724.33,126.49,TRADE
NSW1,2019/02/07 10:30:00,9828,146.10,TRADE
NSW1,2019/02/07 11:00:00,9895.97,184.76,TRADE
NSW1,2019/02/07 11:30:00,10000.13,152.35,TRADE
NSW1,2019/02/07 12:00:00,10071.78,121.82,TRADE
NSW1,2019/02/07 12:30:00,10230.6,124.48,TRADE
NSW1,2019/02/07 13:00:00,10352.83,129.51,TRADE
NSW1,2019/02/07 13:30:00,10587.51,192.61,TRADE
NSW1,2019/02/07 14:00:00,10672.55,122.45,TRADE
NSW1,2019/02/07 14:30:00,10806,106.24,TRADE
NSW1,2019/02/07 15:00:00,11038.88,123.46,TRADE
NSW1,2019/02/07 15:30:00,11219.85,210.15,TRADE
NSW1,2019/02/07 16:00:00,11277.73,228.54,TRADE
NSW1,2019/02/07 16:30:00,11337.62,119.05,TRADE
NSW1,2019/02/07 17:00:00,11382.36,123.14,TRADE
NSW1,2019/02/07 17:30:00,11230.36,111.64,TRADE
NSW1,2019/02/07 18:00:00,11110.75,117.47,TRADE
NSW1,2019/02/07 18:30:00,10742.38,105.24,TRADE
NSW1,2019/02/07 19:00:00,10510.92,111.16,TRADE
NSW1,2019/02/07 19:30:00,10368.34,117.16,TRADE
NSW1,2019/02/07 20:00:00,10243.63,128.47,TRADE
NSW1,2019/02/07 20:30:00,9913.92,116.74,TRADE
NSW1,2019/02/07 21:00:00,9510.76,96.83,TRADE
NSW1,2019/02/07 21:30:00,9252.61,97.32,TRADE
NSW1,2019/02/07 22:00:00,8921.46,92.09,TRADE
NSW1,2019/02/07 22:30:00,8742.5,93.97,TRADE
NSW1,2019/02/07 23:00:00,8432.9,99.25,TRADE
NSW1,2019/02/07 23:30:00,8142.31,94.77,TRADE
NSW1,2019/02/08 00:00:00,7989.15,105.60,TRADE
NSW1,2019/02/08 00:30:00,7766.15,93.33,TRADE
NSW1,2019/02/08 01:00:00,7531.38,80.45,TRADE
NSW1,2019/02/08 01:30:00,7274.63,78.81,TRADE
NSW1,2019/02/08 02:00:00,7094.74,92.10,TRADE
NSW1,2019/02/08 02:30:00,6973.31,85.52,TRADE
NSW1,2019/02/08 03:00:00,6880.87,67.09,TRADE
NSW1,2019/02/08 03:30:00,6883.47,80.39,TRADE
NSW1,2019/02/08 04:00:00,6941.74,85.87,TRADE
NSW1,2019/02/08 04:30:00,7147.76,91.20,TRADE
NSW1,2019/02/08 05:00:00,7397.56,88.15,TRADE
NSW1,2019/02/08 05:30:00,7827.64,93.04,TRADE
NSW1,2019/02/08 06:00:00,8256.85,110.86,TRADE
NSW1,2019/02/08 06:30:00,8645.4,139.61,TRADE
NSW1,2019/02/08 07:00:00,8951.09,124.12,TRADE
NSW1,2019/02/08 07:30:00,9161.16,102.50,TRADE
NSW1,2019/02/08 08:00:00,9234.09,108.36,TRADE
NSW1,2019/02/08 08:30:00,9382.7,106.75,TRADE
NSW1,2019/02/08 09:00:00,9493.89,100.99,TRADE
NSW1,2019/02/08 09:30:00,9566.17,111.95,TRADE
NSW1,2019/02/08 10:00:00,9617.52,115.01,TRADE
NSW1,2019/02/08 10:30:00,9757.81,120.13,TRADE
NSW1,2019/02/08 11:00:00,9831.76,116.29,TRADE
NSW1,2019/02/08 11:30:00,9979.02,116.81,TRADE
NSW1,2019/02/08 12:00:00,10139.47,119.22,TRADE
NSW1,2019/02/08 12:30:00,10269,115.22,TRADE
NSW1,2019/02/08 13:00:00,10567.2,119.62,TRADE
NSW1,2019/02/08 13:30:00,10707.06,121.37,TRADE
NSW1,2019/02/08 14:00:00,10836.6,120.52,TRADE
NSW1,2019/02/08 14:30:00,10947.4,115.01,TRADE
NSW1,2019/02/08 15:00:00,11242.69,115.82,TRADE
NSW1,2019/02/08 15:30:00,11294.61,114.92,TRADE
NSW1,2019/02/08 16:00:00,11403.56,120.54,TRADE
NSW1,2019/02/08 16:30:00,11299.49,109.78,TRADE
NSW1,2019/02/08 17:00:00,11033.5,104.03,TRADE
NSW1,2019/02/08 17:30:00,10397.48,83.04,TRADE
NSW1,2019/02/08 18:00:00,9892.39,82.28,TRADE
NSW1,2019/02/08 18:30:00,9537.89,81.19,TRADE
NSW1,2019/02/08 19:00:00,9288.19,90.82,TRADE
NSW1,2019/02/08 19:30:00,9139.91,90.75,TRADE
NSW1,2019/02/08 20:00:00,9006.78,88.36,TRADE
NSW1,2019/02/08 20:30:00,8801.78,88.46,TRADE
NSW1,2019/02/08 21:00:00,8516.91,89.01,TRADE
NSW1,2019/02/08 21:30:00,8476.8,100.14,TRADE
NSW1,2019/02/08 22:00:00,8278.26,85.54,TRADE
NSW1,2019/02/08 22:30:00,8175.67,88.06,TRADE
NSW1,2019/02/08 23:00:00,7930.54,87.77,TRADE
NSW1,2019/02/08 23:30:00,7720.69,94.15,TRADE
NSW1,2019/02/09 00:00:00,7561.64,81.93,TRADE
NSW1,2019/02/09 00:30:00,7267.17,66.19,TRADE
NSW1,2019/02/09 01:00:00,7096.98,80.32,TRADE
NSW1,2019/02/09 01:30:00,6783.95,62.69,TRADE
NSW1,2019/02/09 02:00:00,6566.59,67.79,TRADE
NSW1,2019/02/09 02:30:00,6449.73,65.26,TRADE
NSW1,2019/02/09 03:00:00,6331.29,75.75,TRADE
NSW1,2019/02/09 03:30:00,6332.49,78.85,TRADE
NSW1,2019/02/09 04:00:00,6347.11,80.66,TRADE
NSW1,2019/02/09 04:30:00,6377.09,82.41,TRADE
NSW1,2019/02/09 05:00:00,6452.45,76.79,TRADE
NSW1,2019/02/09 05:30:00,6638.97,80.85,TRADE
NSW1,2019/02/09 06:00:00,6749.68,80,TRADE
NSW1,2019/02/09 06:30:00,6874.49,76.19,TRADE
NSW1,2019/02/09 07:00:00,7086.78,78.31,TRADE
NSW1,2019/02/09 07:30:00,7280.72,71.55,TRADE
NSW1,2019/02/09 08:00:00,7413.03,77.91,TRADE
NSW1,2019/02/09 08:30:00,7630.27,89.03,TRADE
NSW1,2019/02/09 09:00:00,7645.72,84.07,TRADE
NSW1,2019/02/09 09:30:00,7752.54,76.09,TRADE
NSW1,2019/02/09 10:00:00,7799.38,63.05,TRADE
NSW1,2019/02/09 10:30:00,7885.1,69.87,TRADE
NSW1,2019/02/09 11:00:00,8022.56,67.24,TRADE
NSW1,2019/02/09 11:30:00,8288.2,82.76,TRADE
NSW1,2019/02/09 12:00:00,8384.64,79.23,TRADE
NSW1,2019/02/09 12:30:00,8504.44,84.39,TRADE
NSW1,2019/02/09 13:00:00,8648.45,80.74,TRADE
NSW1,2019/02/09 13:30:00,8697.37,82.88,TRADE
NSW1,2019/02/09 14:00:00,8734.38,78.15,TRADE
NSW1,2019/02/09 14:30:00,8703.7,72,TRADE
NSW1,2019/02/09 15:00:00,8856.57,83.61,TRADE
NSW1,2019/02/09 15:30:00,9061.01,92.35,TRADE
NSW1,2019/02/09 16:00:00,9254.32,89.88,TRADE
NSW1,2019/02/09 16:30:00,9320.91,89.88,TRADE
NSW1,2019/02/09 17:00:00,9371.2,91.67,TRADE
NSW1,2019/02/09 17:30:00,9340.44,83.95,TRADE
NSW1,2019/02/09 18:00:00,9298.58,108.44,TRADE
NSW1,2019/02/09 18:30:00,9100.51,101.35,TRADE
NSW1,2019/02/09 19:00:00,8840.58,86.38,TRADE
NSW1,2019/02/09 19:30:00,8729.58,86.68,TRADE
NSW1,2019/02/09 20:00:00,8641.89,95.93,TRADE
NSW1,2019/02/09 20:30:00,8362.5,94.08,TRADE
NSW1,2019/02/09 21:00:00,8214.56,91.50,TRADE
NSW1,2019/02/09 21:30:00,7998.99,79.39,TRADE
NSW1,2019/02/09 22:00:00,7812.08,76.02,TRADE
NSW1,2019/02/09 22:30:00,7745.37,88.93,TRADE
NSW1,2019/02/09 23:00:00,7486.43,82.58,TRADE
NSW1,2019/02/09 23:30:00,7289.11,97.76,TRADE
NSW1,2019/02/10 00:00:00,7122.36,100.24,TRADE
NSW1,2019/02/10 00:30:00,6897.29,79.97,TRADE
NSW1,2019/02/10 01:00:00,6722.2,67.88,TRADE
NSW1,2019/02/10 01:30:00,6469.04,64.12,TRADE
NSW1,2019/02/10 02:00:00,6339.7,64.04,TRADE
NSW1,2019/02/10 02:30:00,6219.01,66.51,TRADE
NSW1,2019/02/10 03:00:00,6146.93,64.84,TRADE
NSW1,2019/02/10 03:30:00,6179.06,78.15,TRADE
NSW1,2019/02/10 04:00:00,6142.44,81.16,TRADE
NSW1,2019/02/10 04:30:00,6199.22,81.75,TRADE
NSW1,2019/02/10 05:00:00,6256.73,79.79,TRADE
NSW1,2019/02/10 05:30:00,6381.86,79.33,TRADE
NSW1,2019/02/10 06:00:00,6406.02,76.78,TRADE
NSW1,2019/02/10 06:30:00,6568.44,85.74,TRADE
NSW1,2019/02/10 07:00:00,6715.58,84.49,TRADE
NSW1,2019/02/10 07:30:00,6793.97,74.45,TRADE
NSW1,2019/02/10 08:00:00,6876.23,70.31,TRADE
NSW1,2019/02/10 08:30:00,6959.62,68.31,TRADE
NSW1,2019/02/10 09:00:00,6962.46,68.26,TRADE
NSW1,2019/02/10 09:30:00,6935.37,78.76,TRADE
NSW1,2019/02/10 10:00:00,6839.16,68.30,TRADE
NSW1,2019/02/10 10:30:00,6765.37,71.19,TRADE
NSW1,2019/02/10 11:00:00,6718.78,69.52,TRADE
NSW1,2019/02/10 11:30:00,6653.47,69.66,TRADE
NSW1,2019/02/10 12:00:00,6666.6,75.68,TRADE
NSW1,2019/02/10 12:30:00,6680.42,62.80,TRADE
NSW1,2019/02/10 13:00:00,6697.68,62.76,TRADE
NSW1,2019/02/10 13:30:00,6709.97,60.16,TRADE
NSW1,2019/02/10 14:00:00,6809.52,62.84,TRADE
NSW1,2019/02/10 14:30:00,6883.21,65.84,TRADE
NSW1,2019/02/10 15:00:00,7052.16,68.08,TRADE
NSW1,2019/02/10 15:30:00,7245.78,77.40,TRADE
NSW1,2019/02/10 16:00:00,7455.62,90.10,TRADE
NSW1,2019/02/10 16:30:00,7635.94,88.12,TRADE
NSW1,2019/02/10 17:00:00,7914.37,103.11,TRADE
NSW1,2019/02/10 17:30:00,8138.59,115.01,TRADE
NSW1,2019/02/10 18:00:00,8202.26,97.75,TRADE
NSW1,2019/02/10 18:30:00,8145.42,107.39,TRADE
NSW1,2019/02/10 19:00:00,8071.18,137.81,TRADE
NSW1,2019/02/10 19:30:00,8135.22,123.27,TRADE
NSW1,2019/02/10 20:00:00,8131.5,112.57,TRADE
NSW1,2019/02/10 20:30:00,7991.46,98.69,TRADE
NSW1,2019/02/10 21:00:00,7753.29,97.91,TRADE
NSW1,2019/02/10 21:30:00,7587.11,92.51,TRADE
NSW1,2019/02/10 22:00:00,7352.59,91.71,TRADE
NSW1,2019/02/10 22:30:00,7253.94,98.21,TRADE
NSW1,2019/02/10 23:00:00,7024.92,90.72,TRADE
NSW1,2019/02/10 23:30:00,6855.9,85.15,TRADE
NSW1,2019/02/11 00:00:00,6748.35,74.57,TRADE
NSW1,2019/02/11 00:30:00,6618.43,73.53,TRADE
NSW1,2019/02/11 01:00:00,6441.8,71.77,TRADE
NSW1,2019/02/11 01:30:00,6223.25,72.11,TRADE
NSW1,2019/02/11 02:00:00,6117.97,76.06,TRADE
NSW1,2019/02/11 02:30:00,6041.02,85.05,TRADE
NSW1,2019/02/11 03:00:00,6017.97,90.33,TRADE
NSW1,2019/02/11 03:30:00,6086.97,91.67,TRADE
NSW1,2019/02/11 04:00:00,6186.73,88.56,TRADE
NSW1,2019/02/11 04:30:00,6386.31,91.73,TRADE
NSW1,2019/02/11 05:00:00,6647.26,89.13,TRADE
NSW1,2019/02/11 05:30:00,7116.72,80.90,TRADE
NSW1,2019/02/11 06:00:00,7520.46,89.44,TRADE
NSW1,2019/02/11 06:30:00,7830.83,92.44,TRADE
NSW1,2019/02/11 07:00:00,8021.33,94.78,TRADE
NSW1,2019/02/11 07:30:00,8087.8,88.20,TRADE
NSW1,2019/02/11 08:00:00,8081.55,82.69,TRADE
NSW1,2019/02/11 08:30:00,8149.11,83.73,TRADE
NSW1,2019/02/11 09:00:00,8179.61,79.02,TRADE
NSW1,2019/02/11 09:30:00,8137.94,81.63,TRADE
NSW1,2019/02/11 10:00:00,8190.31,82.82,TRADE
NSW1,2019/02/11 10:30:00,8192.16,80.50,TRADE
NSW1,2019/02/11 11:00:00,8211.34,80.11,TRADE
NSW1,2019/02/11 11:30:00,8194.56,69.91,TRADE
NSW1,2019/02/11 12:00:00,8329.12,80.63,TRADE
NSW1,2019/02/11 12:30:00,8407.71,79.62,TRADE
NSW1,2019/02/11 13:00:00,8571.06,82.82,TRADE
NSW1,2019/02/11 13:30:00,8700.45,86.20,TRADE
NSW1,2019/02/11 14:00:00,8877.59,88.68,TRADE
NSW1,2019/02/11 14:30:00,9016.19,94.98,TRADE
NSW1,2019/02/11 15:00:00,9366.73,102.34,TRADE
NSW1,2019/02/11 15:30:00,9689.74,103.56,TRADE
NSW1,2019/02/11 16:00:00,9955.68,102.42,TRADE
NSW1,2019/02/11 16:30:00,10156.56,102.93,TRADE
NSW1,2019/02/11 17:00:00,10262.63,102.52,TRADE
NSW1,2019/02/11 17:30:00,10229.78,103.55,TRADE
NSW1,2019/02/11 18:00:00,10199.95,116,TRADE
NSW1,2019/02/11 18:30:00,9998.46,134.55,TRADE
NSW1,2019/02/11 19:00:00,9805.35,116.89,TRADE
NSW1,2019/02/11 19:30:00,9699.36,145.50,TRADE
