Date,Start,End,Biomass [MWh] Original resolutions,Hydropower [MWh] Original resolutions,Wind offshore [MWh] Original resolutions,Wind onshore [MWh] Original resolutions,Photovoltaics [MWh] Original resolutions,Other renewable [MWh] Original resolutions,Nuclear [MWh] Original resolutions,Lignite [MWh] Original resolutions,Hard coal [MWh] Original resolutions,Fossil gas [MWh] Original resolutions,Hydro pumped storage [MWh] Original resolutions,Other conventional [MWh] Original resolutions
03.07.2022,10:15:00,10:30:00,1075.5,388,152,781,7627.25,2675,871.75,2671.75,5835,639,0,264
03.07.2022,10:30:00,10:45:00,1075.25,39925,1425,756.5,7944.75,265,870.75,2654.25,580,600.5,5,26375
03.07.2022,10:45:00,11:00:00,1076.25,3965,13775,757,8193.5,265,870.75,2642.25,5805,592,105,26375
03.07.2022,11:00:00,11:15:00,1069.25,3995,125,759.25,8400.25,2625,870.25,2654.5,5805,581.75,25,26025
03.07.2022,11:15:00,11:30:00,1065.5,395,122,758.75,8589,2625,871,2655.75,58025,581.75,5,25925
03.07.2022,11:30:00,11:45:00,1062,38525,11925,779.75,8777,2625,865,2584.75,58075,583.25,15,260
03.07.2022,11:45:00,12:00:00,1061.5,38925,119,796,8891.25,2625,841.5,2465.75,59075,585.5,0,26025
03.07.2022,12:00:00,12:15:00,1055.25,39525,12025,782.75,8963.75,2625,829.5,2403,60375,595,25,2595
03.07.2022,12:15:00,12:30:00,1055.25,383,132,804.5,9003.75,2625,828.5,2401,6045,580.75,0,25925
03.07.2022,12:30:00,12:45:00,1055,39775,134,811.5,9053.25,2625,828,2348.25,60375,582.25,0,2595
03.07.2022,12:45:00,13:00:00,1052.5,3895,13325,836.25,9023,26,828,2261.5,6025,581,0,2595
03.07.2022,13:00:00,13:15:00,1049.5,39325,1465,842.5,9024.75,26,828,2221.25,5725,572.75,0,25875
03.07.2022,13:15:00,13:30:00,1048.25,3885,15075,873.5,8988.75,26,828,2147.5,56525,575.75,0,25875
03.07.2022,13:30:00,13:45:00,1044.75,38525,13975,932.25,8875.75,26,828,2098,5495,576.75,0,25875
03.07.2022,13:45:00,14:00:00,1041.75,3865,1355,963,8783.5,26,827.25,2108,54025,576.75,0,25975
03.07.2022,14:00:00,14:15:00,1041.5,386,14875,969,8692.5,26,827.25,2147,5475,575.25,25,259
03.07.2022,14:15:00,14:30:00,1039.75,4145,15275,997.5,8553,26,827,2138.25,53725,577.25,75,259
03.07.2022,14:30:00,14:45:00,1040.5,40825,146,1029,8401,26,829.5,2178.5,53375,580,35,2595
03.07.2022,14:45:00,15:00:00,1032.75,3925,14725,1060,8229.5,26,827.75,2217.25,52825,572.5,35,2595
03.07.2022,15:00:00,15:15:00,1038.25,3865,1525,1113.25,8025.25,26,827,2254,51875,577,375,2625
03.07.2022,15:15:00,15:30:00,1033.75,403,1625,1162.75,7823.75,26,827.25,2267.75,52175,574,2,2625
03.07.2022,15:30:00,15:45:00,1036.25,3885,16575,1223.25,7562.75,26,828,2348.25,53575,577.25,35,26225
03.07.2022,15:45:00,16:00:00,1040,40025,1715,1283,7298.5,26,827.25,2467.25,533,568.25,575,263
03.07.2022,16:00:00,16:15:00,1045.5,38675,18125,1329.5,6998.75,26,826.5,2556.75,510,595.25,125,263
03.07.2022,16:15:00,16:30:00,1047.25,368,2005,1437.5,6666,26,826,2751.25,5485,603.5,0,263
03.07.2022,16:30:00,16:45:00,1048.25,3835,218,1517.5,6310.75,26,827.5,2862.75,61825,630,125,26225
03.07.2022,16:45:00,17:00:00,1049,38525,2245,1605.25,5878.25,26,828.25,2929,706,667.25,125,26225
03.07.2022,17:00:00,17:15:00,1060.5,37825,245,1744.75,5471.5,26,826.25,3032.75,772,733.75,15,26525
03.07.2022,17:15:00,17:30:00,1067.25,39175,26875,1701.5,5034.25,26,836,3097.5,8995,746,53,2645
03.07.2022,17:30:00,17:45:00,1069,40075,28125,1701.5,4589.5,26,871.75,3157.25,,749.5,2725,2645
03.07.2022,17:45:00,18:00:00,1075.75,43575,2755,1688.5,4097.75,26,918.75,3181.5,1,753.25,11425,26525
03.07.2022,18:00:00,18:15:00,1092.5,37425,27675,1635.25,3646.5,2575,957,3197.5,,797.5,375,26525
03.07.2022,18:15:00,18:30:00,1100,39175,2835,1659.25,3186.5,2575,986,3220.25,,798.75,119,2655
03.07.2022,18:30:00,18:45:00,1104.75,406,29075,1662.5,2734.25,2575,986.25,3219.25,,802.5,2065,26525
03.07.2022,18:45:00,19:00:00,1110.5,43425,297,1679,2262,2575,987.25,3221.75,2,829.25,379,2645
03.07.2022,19:00:00,19:15:00,1118,3685,32475,1683.25,1845.5,26,984.5,3204.25,2,874.5,93,2665
03.07.2022,19:15:00,19:30:00,1126.25,41275,34425,1703.5,1476.5,26,988.5,3223.75,2,903.25,11125,266
03.07.2022,19:30:00,19:45:00,1129.75,3955,3505,1687.75,1142.75,26,988.5,3225.5,,906,248,2655
03.07.2022,19:45:00,20:00:00,1134.75,4085,3445,1744.5,870.75,26,988.25,3232,,898,35575,267
03.07.2022,20:00:00,20:15:00,1136.75,39825,320,1857.75,642.5,26,987.5,3229,,944,438,267
03.07.2022,20:15:00,20:30:00,1141,394,30175,1791.75,465.25,26,988.5,3240,2,930.5,52175,26725
03.07.2022,20:30:00,20:45:00,1138.75,40675,250,1791.25,308.75,26,988.75,3237.25,2,922.5,714,26725
03.07.2022,20:45:00,21:00:00,1140.25,38825,25775,1768.75,180.25,2625,989.25,3239.25,2,922.25,73225,26825
03.07.2022,21:00:00,21:15:00,1139,435,240,1792.5,88.75,2625,989.5,3245.75,,933.25,62925,26825
03.07.2022,21:15:00,21:30:00,1141.75,38525,24225,1813.75,31.5,2625,989.75,3242.25,,934.5,565,26825
03.07.2022,21:30:00,21:45:00,1142.75,39475,2595,1842,7.5,265,990.25,3236.75,,928.75,4685,26825
03.07.2022,21:45:00,22:00:00,1141.5,39925,2725,1868.25,1.25,265,990.5,3240.25,2,929.5,497,269
03.07.2022,22:00:00,22:15:00,1129,438,274,1918.5,0.25,265,990.5,3237,,931.25,7035,2685
03.07.2022,22:15:00,22:30:00,1120.25,4145,26925,2019.5,0,2675,991.5,3220.75,2,936.25,638,26775
03.07.2022,22:30:00,22:45:00,1117.25,4055,27075,2213.5,0,2675,991.75,3235.25,,936.5,439,267
03.07.2022,22:45:00,23:00:00,1116.25,3715,28775,2282.75,0,2675,991.75,3236.5,,915,34775,2675
03.07.2022,23:00:00,23:15:00,1099.5,41675,3205,2318.25,0,2675,992.5,3241.25,,944.25,40525,26775
03.07.2022,23:15:00,23:30:00,1096.5,375,32875,2365.75,0,2675,992.75,3240.5,,939.25,25675,2685
03.07.2022,23:30:00,23:45:00,1094.25,3955,33675,2377.25,0,2675,992.25,3229.25,,906,236,269
03.07.2022,23:45:00,00:00:00,1093,3565,33175,2322.75,0,2675,992.25,3222.75,,899,14075,2685
04.07.2022,00:00:00,00:15:00,1062,3865,33375,2280.25,0,2675,993,3239,,823.5,21,27075
04.07.2022,00:15:00,00:30:00,1056.5,36275,32325,2266.25,0,2675,993.25,3243,,861.75,115,2705
04.07.2022,00:30:00,00:45:00,1053,34425,325,2193.25,0,2675,993.75,3228.75,,793.75,1275,2705
04.07.2022,00:45:00,01:00:00,1051.25,3385,369,2011,0,2675,992,3235.25,,754.75,95,2705
04.07.2022,01:00:00,01:15:00,1049,386,433,1886,0,2675,994.75,3241.5,2,703.5,1125,271
04.07.2022,01:15:00,01:30:00,1048.75,357,4315,1914.25,0,2675,995.25,3227.5,,684,2075,2705
04.07.2022,01:30:00,01:45:00,1050,3585,42925,1886.25,0,2675,995.75,3241.75,,691.5,4225,2705
04.07.2022,01:45:00,02:00:00,1051.5,3595,470,1807.5,0,2675,995.75,3246,,690.5,4125,2715
04.07.2022,02:00:00,02:15:00,1044.5,34375,44975,1784.75,0,2675,997,3241.5,,701,2325,27175
04.07.2022,02:15:00,02:30:00,1043.75,350,467,1785.5,0,2675,997,3240,,699.75,17,27125
04.07.2022,02:30:00,02:45:00,1041.75,35325,52625,1575.5,0,2675,997.25,3249.25,,701.25,22,27075
04.07.2022,02:45:00,03:00:00,1041.5,35725,534,1497.5,0,2675,996.75,3257.5,,704.75,22,27075
04.07.2022,03:00:00,03:15:00,1041.75,3475,4875,1490,0,2675,997.5,3254.75,1,685.75,8875,27025
04.07.2022,03:15:00,03:30:00,1042.75,345,43475,1465.75,0,2675,997,3258.5,2,679,1025,27025
04.07.2022,03:30:00,03:45:00,1043.25,363,40325,1481.75,0,2675,997.25,3258.25,,679.75,12525,27025
04.07.2022,03:45:00,04:00:00,1043.75,34825,3915,1460,0,2675,997.5,3259.25,2,681.25,15125,2705
04.07.2022,04:00:00,04:15:00,1043.5,3675,40175,1445,0,2675,998.25,3254.75,,723,78,270
04.07.2022,04:15:00,04:30:00,1044.75,366,383,1446,0,2675,998,3253.5,,735.25,3825,27075
04.07.2022,04:30:00,04:45:00,1049,3795,3975,1472.75,1,2675,998.25,3257,,776.5,375,2705
04.07.2022,04:45:00,05:00:00,1050.25,37925,40975,1496.5,2.75,27,998,3254.25,,789,41,27025
04.07.2022,05:00:00,05:15:00,1058.5,35275,4365,1456,13.25,27,998.25,3254.75,2,820.75,25,26875
04.07.2022,05:15:00,05:30:00,1062,3815,44225,1410.75,37.25,27,998.5,3252.5,,817.25,29,26825
04.07.2022,05:30:00,05:45:00,1065.5,3865,42425,1315.5,80.75,27,998.5,3252.5,,828.5,8325,268
04.07.2022,05:45:00,06:00:00,1070.25,40525,4095,1232.5,170.5,27,998.25,3246,2,838.75,27275,2685
04.07.2022,06:00:00,06:15:00,1100,37975,45125,1156.5,291,27,998.5,3241.25,2,940.25,55975,267
04.07.2022,06:15:00,06:30:00,1115.25,40375,42875,1163.75,443,27,998.5,3233.5,,959,837,26675
04.07.2022,06:30:00,06:45:00,1122.5,41425,43925,1118.25,638,27,999,3239.75,,965.75,99725,267
04.07.2022,06:45:00,07:00:00,1127.5,42175,4525,992.75,882.25,27,998.5,3245.75,,968.5,1,26775
04.07.2022,07:00:00,07:15:00,1138.75,4335,4485,897,1191.25,27,998.25,3241,,1003.25,,26675
04.07.2022,07:15:00,07:30:00,1141.25,43875,46625,833.75,1531,27,998.25,3243.75,,1000,2,26675
04.07.2022,07:30:00,07:45:00,1141.5,43225,44225,754.25,1933.75,27,998.5,3249.25,2,1012.5,,26875
04.07.2022,07:45:00,08:00:00,1143,4245,4535,732.5,2359.75,27,998.75,3237.5,,1002,2,26875
04.07.2022,08:00:00,08:15:00,1139,4415,454,758.75,2754.75,27,997.25,3230,,986.25,2,2695
04.07.2022,08:15:00,08:30:00,1138.75,423,4645,820.25,3180.5,27,996.75,3231,,992.75,2,2685
04.07.2022,08:30:00,08:45:00,1138.25,41775,4925,860.75,3595.25,2675,997,3227.75,,998.25,,2695
04.07.2022,08:45:00,09:00:00,1138.25,383,4945,890.5,4001,2675,996,3229.75,,1001,,26975
04.07.2022,09:00:00,09:15:00,1125.5,41825,496,933.5,4429,2675,995,3230.5,,958.5,,269
04.07.2022,09:15:00,09:30:00,1118,400,534,965.5,4824.75,2675,995.25,3229.5,,935.25,64875,269
04.07.2022,09:30:00,09:45:00,1116.25,3845,58125,1015,5227.75,2675,994.75,3228.25,,935,35725,2695
04.07.2022,09:45:00,10:00:00,1110,388,616,1035.75,5654.75,2675,994.75,3217.25,,912,2695,269
04.07.2022,10:00:00,10:15:00,1085.5,4055,593,1037,6072.25,2675,994.5,3180,2,866,30925,27125
04.07.2022,10:15:00,10:30:00,1078,389,59825,1026.25,6410,2675,994,3188.25,2,860.75,16325,270
04.07.2022,10:30:00,10:45:00,1077,3865,59425,1070.5,6796.75,2675,993.5,3180.25,2,843.75,66,27075
04.07.2022,10:45:00,11:00:00,1077.5,3805,612,1113.5,7141.5,2675,994,3182,,831.5,3375,270
04.07.2022,11:00:00,11:15:00,1068.5,389,6575,1208.75,7342.25,2675,993.75,3190.25,,770.5,3475,26975
04.07.2022,11:15:00,11:30:00,1067.5,390,67925,1258.5,7520.75,265,992.75,3188.75,2,752,3975,270
04.07.2022,11:30:00,11:45:00,1063.5,41725,71075,1301.75,7635.5,265,992.25,3191.25,,693.5,2875,2715
04.07.2022,11:45:00,12:00:00,1064.25,42025,8235,1334.25,7686.25,265,993,3183.5,,682,1525,27125
04.07.2022,12:00:00,12:15:00,1049.5,40425,93825,1395.75,7726,265,992,3160.25,,684,25,270
04.07.2022,12:15:00,12:30:00,1047.5,39525,9735,1463.5,7847.25,265,992,3153.5,1,680,25,2695
04.07.2022,12:30:00,12:45:00,1050.75,404,1,1524.25,8011.5,265,991.5,3140.25,,677,2,27125
04.07.2022,12:45:00,13:00:00,1049.5,4055,,1559,8134.75,265,990.25,3117.25,,676,5,27075
04.07.2022,13:00:00,13:15:00,1042,422,1,1562.75,8153.5,265,991,2725.25,,643,0,27075
04.07.2022,13:15:00,13:30:00,1041.25,411,,1619.25,8174.75,265,991.75,3095,,637.25,5,27025
04.07.2022,13:30:00,13:45:00,1042.25,4005,,1576.5,8171,2625,990.5,2699,,636.5,0,26925
04.07.2022,13:45:00,14:00:00,1038.75,40625,,1577,8109.75,2625,989.25,2683.25,,639.5,5,2685
04.07.2022,14:00:00,14:15:00,1041.5,41675,1,1739.5,8001,2625,991.25,3051.5,,647,375,269
04.07.2022,14:15:00,14:30:00,1046.75,4405,,1751.5,7851.25,2625,990.75,3050.75,94675,648,375,2705
04.07.2022,14:30:00,14:45:00,1042,44925,,1824.25,7789,2625,991,3018.25,90625,672,35,27625
04.07.2022,14:45:00,15:00:00,1041.25,43325,,1852.25,7677.25,2625,990.75,2963,91625,673.75,25,27025
04.07.2022,15:00:00,15:15:00,1049.5,4185,1,1832.25,7508.75,2625,990.75,2972,922,669.25,4,26975
04.07.2022,15:15:00,15:30:00,1054.5,42475,,1842.5,7328.25,2625,990.5,2983.75,92025,676,1,2695
04.07.2022,15:30:00,15:45:00,1054,4245,,1892.75,7060.5,2625,991.25,2995,9435,665,0,2685
04.07.2022,15:45:00,16:00:00,1053.75,4325,,1930.5,6810.75,2625,990.5,3044,978,669.75,375,26825
04.07.2022,16:00:00,16:15:00,1058,41575,,1966.5,6507,26,990.5,3123.5,,766.5,175,26825
04.07.2022,16:15:00,16:30:00,1064.25,40875,1,1963.25,6223.5,26,992,3158.75,1,787.5,115,2675
04.07.2022,16:30:00,16:45:00,1063.25,4125,1,1961.75,5905.5,26,992.25,3157.5,,748.75,45,268
04.07.2022,16:45:00,17:00:00,1056.75,4385,,1986.75,5515.75,26,991,3150.75,,829.75,8125,26825
04.07.2022,17:00:00,17:15:00,1081,40975,,1986.25,5183.75,26,990.75,3194.25,,1060.5,6025,26975
04.07.2022,17:15:00,17:30:00,1087.75,43025,,2025,4766.5,26,991.25,3209.25,2,1098.5,295,27125
04.07.2022,17:30:00,17:45:00,1093.5,47625,1,2016.75,4370.75,26,991.5,3208.25,,1184.75,12725,27125
04.07.2022,17:45:00,18:00:00,1100,4605,,1964,3907.25,26,991,3218.5,,1200.75,4595,2715
04.07.2022,18:00:00,18:15:00,1123.75,43175,94825,1984.5,3451.5,26,990.25,3223.75,,1305.25,187,27125
04.07.2022,18:15:00,18:30:00,1130,47425,91725,1965.25,3009.5,26,990.5,3230,2,1377.25,53475,27075
04.07.2022,18:30:00,18:45:00,1135.25,474,902,1968.5,2570,26,991.5,3228.75,2,1452.5,9165,271
04.07.2022,18:45:00,19:00:00,1142.75,455,92375,1993.75,2177,26,991.5,3239.25,2,1501,,27075
04.07.2022,19:00:00,19:15:00,1151.25,38375,,1947.25,1807.25,26,990.25,3238.75,,1578.25,8245,271
04.07.2022,19:15:00,19:30:00,1150,4185,1,1868.75,1462.5,26,991.25,3249,,1669.75,,27025
04.07.2022,19:30:00,19:45:00,1152.25,441,9685,1799.25,1144.25,26,991.75,3248.5,2,1742.25,1,2695
04.07.2022,19:45:00,20:00:00,1151.5,46775,91175,1684.25,871,2625,991.5,3252.5,,1702,,270
04.07.2022,20:00:00,20:15:00,1149.25,45175,97575,1589.5,652.25,2625,991.5,3256.75,,1735,,2705
04.07.2022,20:15:00,20:30:00,1151.5,49125,93725,1501.75,464,2625,992.25,3253.75,,1750.5,,27075
04.07.2022,20:30:00,20:45:00,1155.75,500,9275,1397,311.75,2625,993,3261.5,,1878.5,2,27175
04.07.2022,20:45:00,21:00:00,1154.25,501,906,1341.75,192,2625,993.5,3257.25,,1951.25,2,27125
04.07.2022,21:00:00,21:15:00,1141.5,49625,9965,1314.25,98.5,265,993.5,3254.5,,1981.25,1,271
04.07.2022,21:15:00,21:30:00,1143.25,4425,97225,1335.25,36.25,265,994,3256.25,,1979.5,,26975
04.07.2022,21:30:00,21:45:00,1139,421,953,1292,7.25,2675,994,3263.5,,1979.5,,269
04.07.2022,21:45:00,22:00:00,1136.25,412,9685,1212.75,1.25,2675,994,3252.25,,1983.5,98625,270
04.07.2022,22:00:00,22:15:00,1116.25,447,974,1144.5,0.25,2675,994.25,3258.5,,1989.75,,26975
04.07.2022,22:15:00,22:30:00,1115.25,45275,94675,1113,0,2675,994.75,3252.75,,1982.75,,27025
04.07.2022,22:30:00,22:45:00,1111.75,439,9405,1129.5,0,2675,994.25,3226.75,,1985,,2695
04.07.2022,22:45:00,23:00:00,1111,4055,912,1138.25,0,2675,994,3192.5,2,1994.5,77525,26975
04.07.2022,23:00:00,23:15:00,1098,4305,91075,1136.25,0,2675,995.5,3205.25,,1959.5,989,27025
04.07.2022,23:15:00,23:30:00,1093.75,428,86375,1179,0,2675,995.75,3213,,1958.5,550,2705
04.07.2022,23:30:00,23:45:00,1092.5,4125,8695,1154.75,0,27,995,3203.75,,1957,257,27175
04.07.2022,23:45:00,00:00:00,1092.5,411,92375,1157.75,0,27,994.25,3198.75,,1952.25,7625,2715
05.07.2022,00:00:00,00:15:00,1064.25,42775,9395,1157.25,0,27,996.25,3211.25,,1876.25,5465,27025
05.07.2022,00:15:00,00:30:00,1058.5,4245,925,1172.5,0,27,995.75,3203.25,,1900.25,41475,26975
05.07.2022,00:30:00,00:45:00,1058.5,41375,93925,1139.5,0,27,995.75,3204.5,,1836.25,293,26925
05.07.2022,00:45:00,01:00:00,1057.5,41575,88725,1137.75,0,27,996.5,3199.5,2,1807.75,168,2685
05.07.2022,01:00:00,01:15:00,1051.75,431,8335,1158.5,0,27,997.25,3191.5,,1815.75,1505,2665
05.07.2022,01:15:00,01:30:00,1051.5,419,8465,1171.5,0,27,997.25,3179,,1812.25,585,2665
05.07.2022,01:30:00,01:45:00,1049,414,8685,1158.25,0,27,997.75,3172,,1698,2075,26675
05.07.2022,01:45:00,02:00:00,1046.75,418,86675,1154.25,0,27,998.5,3207,2,1607.25,1825,26675
05.07.2022,02:00:00,02:15:00,1041,427,853,1156,0,27,999.25,3226.25,,1552.25,3725,2715
05.07.2022,02:15:00,02:30:00,1040.75,42775,83475,1145.75,0,27,998.5,3228,,1546.5,265,27125
05.07.2022,02:30:00,02:45:00,1040.75,4355,824,1121.25,0,27,999,3232,,1526.5,3175,27125
05.07.2022,02:45:00,03:00:00,1041.25,43625,8375,1113.25,0,27,999.5,3229,2,1524,255,2715
05.07.2022,03:00:00,03:15:00,1040.25,44575,83075,1104.25,0,27,1000.75,3230.75,,1486,695,27125
05.07.2022,03:15:00,03:30:00,1038,443,84175,1112,0,27,1000.25,3231,,1480.25,42,27225
05.07.2022,03:30:00,03:45:00,1039.5,44725,812,1126.25,0,27,1000.75,3230.5,,1481,35,2715
05.07.2022,03:45:00,04:00:00,1036,450,74075,1156.5,0,27,1001,3228,,1495.5,35,272
05.07.2022,04:00:00,04:15:00,1036,45325,70025,1150.5,0,27,1000.75,3227.25,2,1458,6425,26975
05.07.2022,04:15:00,04:30:00,1041,46025,700,1142.5,0,27,1000.75,3229.5,,1430.75,3175,27025
05.07.2022,04:30:00,04:45:00,1040.75,47425,7615,1103,0.75,27,1000.75,3229.25,,1444.25,77,271
05.07.2022,04:45:00,05:00:00,1037.5,4625,781,1074.75,1.5,27,999.25,3224.75,,1479.5,5725,27075
05.07.2022,05:00:00,05:15:00,1048.5,4775,75675,1085,13.25,27,1000.5,3228.25,,1558.5,59,2695
05.07.2022,05:15:00,05:30:00,1051.25,45275,78075,1104.25,38.5,2675,1001,3225.25,2,1580,41,270
05.07.2022,05:30:00,05:45:00,1053.5,47175,8215,1075.75,76.5,27,1001.75,3234.25,,1613.25,565,27125
05.07.2022,05:45:00,06:00:00,1064,497,82275,1060,160.25,27,1001.25,3246,2,1628,2355,271
05.07.2022,06:00:00,06:15:00,1099.25,49125,69825,1017.75,283.75,27,1000.5,3256.25,,1656,39125,2675
05.07.2022,06:15:00,06:30:00,1115,4935,65875,1002.75,455,2675,1001.5,3274.75,,1687.5,757,2675
05.07.2022,06:30:00,06:45:00,1119.25,48525,715,975.5,679.75,27,1002.5,3275,2,1728.75,8955,26775
05.07.2022,06:45:00,07:00:00,1124,49525,73075,936,962.25,2675,1002.25,3268.75,,1783,98275,267
05.07.2022,07:00:00,07:15:00,1137.25,51425,72625,871,1304.5,2675,1001,3244,2,1801.75,,26625
05.07.2022,07:15:00,07:30:00,1141.5,517,73825,785.5,1691,2675,1002,3244.75,,1805.5,,2655
05.07.2022,07:30:00,07:45:00,1139.5,515,74725,698.5,2117.5,2675,1002,3228.75,,1809.25,,2725
05.07.2022,07:45:00,08:00:00,1139.25,51225,7535,623.5,2600.75,2675,1001.75,3165,,1804.25,,2955
05.07.2022,08:00:00,08:15:00,1138.5,507,7655,620.25,3112.25,2675,1001.25,3075,2,1790.75,,31175
05.07.2022,08:15:00,08:30:00,1133.5,460,75275,670.5,3628,2675,1000,3074.5,,1774.5,,32375
05.07.2022,08:30:00,08:45:00,1129.5,462,756,717.75,4127.25,2675,999.25,3074.5,2,1766.5,70075,3225
05.07.2022,08:45:00,09:00:00,1130.25,46175,767,781,4618.5,2675,999.25,3054.25,,1642.75,3435,323
05.07.2022,09:00:00,09:15:00,1123.25,50675,75575,850.5,5072.25,2675,999.75,3039.75,2,1475.25,59375,320
05.07.2022,09:15:00,09:30:00,1119.25,46625,79075,946.75,5530.75,2675,998,3014.5,,1308.5,41975,3195
05.07.2022,09:30:00,09:45:00,1112.5,48725,77575,997.25,5950.5,2675,998.75,3014.75,2,1232.5,17475,3195
05.07.2022,09:45:00,10:00:00,1108,4615,792,1107.5,6383.25,2675,998,3009.75,,1137,9575,31825
05.07.2022,10:00:00,10:15:00,1080.5,49325,82375,1172.25,6727.75,2675,998.5,3007.5,,997.25,23875,302
05.07.2022,10:15:00,10:30:00,1079,4645,75675,1191.5,7017.25,265,997.75,3004.75,,956.75,60,2985
05.07.2022,10:30:00,10:45:00,1077.5,4745,69325,1219,7219,265,996.75,3006,2,893.5,7325,29825
05.07.2022,10:45:00,11:00:00,1076,4735,788,1297.25,7413.25,265,996.25,3007,,895,525,29775
05.07.2022,11:00:00,11:15:00,1064,522,85775,1278.25,7519.75,265,995.25,3006,,885.75,8125,298
05.07.2022,11:15:00,11:30:00,1060.5,4825,83575,1400.75,7593.75,265,994.75,2711.5,,888,1145,29925
05.07.2022,11:30:00,11:45:00,1060.75,4835,7835,1465,7588.75,265,994.25,2713.5,2,872,100,307
05.07.2022,11:45:00,12:00:00,1061.75,50825,775,1504.75,7669.75,265,994,2714.5,,860.5,118,302
05.07.2022,12:00:00,12:15:00,1046.25,539,802,1606.25,7689,265,993.75,2994.25,,827.75,4475,2975
05.07.2022,12:15:00,12:30:00,1044.75,47275,73225,1624.5,7723,265,994.25,2992.75,,791.5,135,29825
05.07.2022,12:30:00,12:45:00,1046.25,45725,748,1695.75,7743,265,994.75,3005.5,,762,575,29825
05.07.2022,12:45:00,13:00:00,1043.75,46275,8325,1765.75,7719.25,265,993.25,2996,,730,15,299
05.07.2022,13:00:00,13:15:00,1038.5,46925,888,1776.25,7705.5,265,994.5,3005,,738.75,25,3005
05.07.2022,13:15:00,13:30:00,1040.75,4525,85475,1829,7713,265,994.25,3008.25,2,737,25,301
05.07.2022,13:30:00,13:45:00,1040.5,45775,84575,1955,7714,265,993.75,2985,,747.75,25,3005
05.07.2022,13:45:00,14:00:00,1041.75,48825,86175,1887.75,7691.25,2625,992.75,2985,,752.5,5,30025
05.07.2022,14:00:00,14:15:00,1040.25,44675,89775,1803.5,7717.25,2625,994,2968.5,2,719.5,75,3005
05.07.2022,14:15:00,14:30:00,1042.25,4435,90875,1878,7664.75,265,994.75,2981.25,,725.25,25,301
05.07.2022,14:30:00,14:45:00,1043.5,4455,8985,1948.75,7573.75,265,970.5,2984.25,,722,0,3015
05.07.2022,14:45:00,15:00:00,1045.5,44475,8545,2015.25,7442,265,944.5,2995,,726.25,0,3015
05.07.2022,15:00:00,15:15:00,1049.25,44975,8585,2045.5,7267,265,931,2991.25,,727,1175,30125
05.07.2022,15:15:00,15:30:00,1050.5,445,9205,2063.5,7050.5,265,925.75,3000.75,,723.25,15,29525
05.07.2022,15:30:00,15:45:00,1048,47125,9875,2144.75,6860.5,2625,922.75,3004,2,719.25,1275,29475
05.07.2022,15:45:00,16:00:00,1047.5,45025,971,2168,6627.5,2625,930.5,2998,,716.5,125,293
05.07.2022,16:00:00,16:15:00,1055.5,47125,953,2137.25,6385.5,2625,934.5,3019.25,,730.75,275,29825
05.07.2022,16:15:00,16:30:00,1056.25,47025,94925,2166,6136.5,2625,936.25,3008.25,,731,525,30325
05.07.2022,16:30:00,16:45:00,1060,504,9425,2128.25,5787.5,265,936.75,3022.25,,743.5,2325,3065
05.07.2022,16:45:00,17:00:00,1060,46275,89475,2172,5423.75,2625,940.25,3011.75,,767.5,275,2995
05.07.2022,17:00:00,17:15:00,1081.25,43875,86675,2232.5,5091.25,2625,962.75,3017,,874.5,1825,29975
05.07.2022,17:15:00,17:30:00,1091,44375,81475,2278.5,4701,2625,984,3013.75,,901,18,30025
05.07.2022,17:30:00,17:45:00,1095,479,80075,2315.75,4308.25,2625,991.75,3028.25,,968.75,8575,30075
05.07.2022,17:45:00,18:00:00,1103.25,5085,84325,2320.5,3899.25,2625,992.25,3049.5,,993.5,30975,303
05.07.2022,18:00:00,18:15:00,1129.75,47025,8025,2291.25,3493.5,2625,991.75,3056.75,,1067.75,82,3025
05.07.2022,18:15:00,18:30:00,1137.75,490,7975,2246.25,3082.25,2625,993.25,3086.75,,1084.75,321,30125
05.07.2022,18:30:00,18:45:00,1142,50575,76625,2256,2639.5,2625,993.5,3107.25,2,1129,60725,3025
05.07.2022,18:45:00,19:00:00,1144,50575,708,2277.75,2209,2625,993.75,3117.5,2,1180,93075,29125
05.07.2022,19:00:00,19:15:00,1150.75,46325,620,2235,1815.5,2625,993.25,3116.5,,1264.5,6595,26825
05.07.2022,19:15:00,19:30:00,1157.25,51275,566,2176.25,1455.5,2625,993.25,3118.5,,1261.25,9695,268
05.07.2022,19:30:00,19:45:00,1157,52075,628,2095.75,1151.5,2625,993.5,3119.5,,1269.5,,2695
05.07.2022,19:45:00,20:00:00,1158.5,51525,798,2023,901,265,993.5,3112.25,,1263.75,,27125
05.07.2022,20:00:00,20:15:00,1156,49725,74275,1957.75,669,265,993.75,3110,2,1272.75,,26825
05.07.2022,20:15:00,20:30:00,1160,49475,6395,1863.25,478.5,265,994.25,3107,,1272.5,,268
05.07.2022,20:30:00,20:45:00,1158.75,52575,62975,1788.5,314.75,265,994.5,3111.5,,1273.75,,270
05.07.2022,20:45:00,21:00:00,1158,50925,615,1734,180,265,994.5,3125.25,,1271,,268
05.07.2022,21:00:00,21:15:00,1149.25,51825,59275,1734.75,85,2675,995.75,3105.75,,1275.25,,2685
05.07.2022,21:15:00,21:30:00,1146.75,47375,75475,1738.75,29.5,2675,996.25,3106.5,,1276.5,1,2705
